CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL
UCJmSX7ghommK3pwMLGNUvPA,Wochit News,105125799,,0.9,163000,40661.336455,40661.336455,117226633,486.941126332,228.535825866,12666.725405405,11400.052864865,0.097215,2013-02-20T00:34:08.0000000Z,2021-01-12T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRelXMAG3LmyVXC4gWdw7IHDine3CGvsA_cM4EeGg=s88-c-k-c0x00ffffff-no-rj
UCb062gdTsC6FPvnzCPVvsTw,Agatan Foundation,55573944,US,1,142000,19026.099502,19026.099502,61187936,8863.411895825,12220.314240126,15350.48,15350.48,13.393443,2013-05-13T02:47:13.0000000Z,2022-03-03T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLTotWjSwexlOrmHBB3DG_6cGkm1HAn9E8cJBdLYnA=s88-c-k-c0x00ffffff-no-rj
UCfOR1ITME5V4hb_6SlWdr0A,DESUS & MERO on SHOWTIME,128507265,US,0.8,332000,102613.472222,102613.472222,129292975,111158.13775688,106084.530697671,90725.762162162,72580.60972973,7.521789,2018-11-29T21:34:17.0000000Z,2022-05-12T00:00:00.0000000Z,L,"[
  ""LateNightTalkShow"",
  ""PartisanLeft""
]",Partisan Left,Mainstream Media,https://yt3.ggpht.com/J4-Kh21ay-_7POL8JGcMB1n3hoYxHVQQAQBXudX5M3YIPhp82O_Yps5Pbis8DvPe2RYhlLonEg=s88-c-k-c0x00ffffff-no-rj
UCvIAgdBSKWWJ2i5pq6PD4GQ,King Ugo,326145,,0.9333333333,18500,1179.316146,1179.316146,3133443,21.448790195,5.271847114,67.171891892,62.693765766,15.105978,2015-01-19T00:00:00.0000000Z,2022-04-29T00:00:00.0000000Z,L,"[
  ""Black"",
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/PF0pdo1DQsN7pBpOT6AM5jq-PlWhET3e2Og6xSZq3rmIdEh28Bgpmhxza8oNPxnko5g5sQX2JA=s88-c-k-c0x00ffffff-no-rj
UCh4s1__5WWRSnurVdhDejcw,The Official Grand Master Jay,6459004,US,1,52900,3398.573899,3398.573899,6484479,6653.465635286,1025.24491543,6802.042162162,6802.042162162,30.042308,2017-02-17T00:00:00.0000000Z,2022-05-10T00:00:00.0000000Z,C,"[
  ""Black""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ52mubN0M1D4facpf9cD6P9DJaGROh0bksery_vg=s88-c-k-c0x00ffffff-no-rj
UCnDsUHdXE9TN1oks3oo1gZg,2031 Truth ChanneL,10838278,,1,49600,2730.849901,2730.849901,10988940,301.743123578,40.153739477,497.167567568,497.167567568,7.741294,2011-01-29T00:00:00.0000000Z,2022-02-04T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQGzEP-M65Bh1fpFqf32HDoKHQH9OQXUavlA_xalg=s88-c-k-c0x00ffffff-no-rj
UCRLO8HU2LWaMH6mjbQ1falQ,Count Dankula 2 : Electric Boogaloo,30728324,GB,1,281000,16031.424884,16031.424884,31052870,55164.353720963,29966.575422476,27863.068108108,27863.068108108,12.561680,2017-01-21T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""Libertarian""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ-u-RWQIb30mFp6kl0iroWNE6MbeOdid5jYljQrA=s88-c-k-c0x00ffffff-no-rj
UC7bouvhSTd2RQwYOi7zq0hQ,Stavros Halkias,51731010,US,0.8,217000,20071.595506,20071.595506,53591160,154816.061348907,135615.334269638,57875.806486486,46300.645189189,18.752294,2015-01-21T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,C,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/2krG2GTPYFh-DtGNF3Q1lbMWDCDrNrk_v7cWVVJl2Lln6A8hHek-JIEXgmjo30KquVy79LRO1Js=s88-c-k-c0x00ffffff-no-rj
UCc5AsHBsA99cIkHdXrRlvGQ,marinodelfino,28225025,GB,1,63300,5878.442712,5878.442712,28269431,709.354610811,83.012233981,1525.958918919,1525.958918919,5.499190,2008-02-02T00:00:00.0000000Z,2021-04-03T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLT80IH9cfZ-H7BKzoagFio9YtzQ2wfLCkjUxcpu=s88-c-k-c0x00ffffff-no-rj
UC0uVZd8N7FfIZnPu0y7o95A,ReasonTV,245348427,US,1,774000,45722.765678,45722.765678,243519450,161938.453130349,245817.70949174,82288.650810811,82288.650810811,10.581485,2007-10-13T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLTZjjhNmlTrqL82K2xVrkyPbuDPc0JAI9BdfHTNlg=s88-c-k-c0x00ffffff-no-rj
UCLrVxw4H4ZJ3LovpdbzF7bw,The Fallen State,52492310,US,1,318000,22804.898784,22804.898784,52496877,73571.312916814,32295.514231669,21509.407567568,21509.407567568,14.764394,2016-01-24T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLQBOzasqT1VjYVbCsBfB8pLU8zmCTmoasuLFHL9cA=s88-c-k-c0x00ffffff-no-rj
UCrOug6Q95esPTbSXsvI_-Lg,Heaven Exists,2056520,,1,33900,953.273777,953.273777,2064791,452.262006432,214.559716303,565.914594595,565.914594595,22.590625,2015-12-19T00:00:00.0000000Z,2021-11-23T02:14:02.7847195Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRMbJYxyFGwfEE6OV6ccRT8nrSXE3y6uLIzo4kF=s88-c-k-c0x00ffffff-no-rj
UCHJ5B4pWmC7ULGYb1KI5Wjw,Perry Stone,115113299,US,0.9,720000,29389.408906,29389.408906,115500377,235202.780672338,577137.736123675,86499.694054054,77849.724648649,36.335242,2011-08-09T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLSg3fWGZvF6jF5fCJo4tOBs5vJS8lYpfajRDPMqPA=s88-c-k-c0x00ffffff-no-rj
UCfvRWXHnt1VXHAWrTVRd17g,hypnosisbeats,25351,US,1,24400,26.417025,26.417025,30723,8.018815481,4.609296789,15.974054054,15.974054054,2.666667,2019-02-13T00:00:00.0000000Z,2022-04-21T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AKedOLQwcxgYrPCv2WUHmyzIszOVOMwnGDNy-uWf2uWJOw=s88-c-k-c0x00ffffff-no-rj
UCs84giQmEVI8NXXg78Fvk2g,Carey Wedler,6621564,,1,61800,1806.738810,1806.738810,6619891,2009.845953427,55.878008822,535.420540541,535.420540541,3.911111,2012-04-06T00:00:00.0000000Z,2022-04-18T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLQH9Rn22Tz5qwJ1Lg4m3LmR1vnuBZBrH62d_dx74w=s88-c-k-c0x00ffffff-no-rj
UCLvRDyn_rVvZ7RRwdcEiJGw,BestEvidence,898966,US,0.85,36400,348.105691,348.105691,899157,634.936673323,66.385770691,553.340540541,470.339459459,27.846154,2015-02-25T00:00:00.0000000Z,2022-03-23T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRWXzhsu0aCVt6ZQU39WFtFrowjNo1ueUNnLCbqXQ=s88-c-k-c0x00ffffff-no-rj
UCXyz5Dw8CWDUE69I_PU-dsw,S3 Stores,2289470,US,0.9,11000,460.088076,460.088076,2288018,12.400023581,12.356478569,91.806486486,82.625837838,7.970760,2006-07-29T00:00:00.0000000Z,2020-03-10T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLSgU1qbxgevKGoq7wl3Q7wsJ-FSXni-f2n4XVTI=s88-c-k-c0x00ffffff-no-rj
UC3FqYK9UCKtmcTwSYo7mwpw,Foundational Future,0,US,1,10500,300.059484,300.059484,802059,4.493770238,0.6182719387,5.76,5.76,12.714286,2012-07-04T12:10:03.0000000Z,2019-10-29T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""WhiteIdentitarian""
]",White Identitarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLQSULHavfZdol1TowBJ1Bii4K_aJLkQb2co28mUAw=s88-c-k-c0x00ffffff-no-rj
UCoH4Co6LwGgKmA802bgJ3ww,Alan Tattersall,8177663,,0.85,32500,1873.095969,1873.095969,8177937,27.693818389,10.604542583,116.411891892,98.950108108,26.190909,2009-12-18T00:00:00.0000000Z,2021-12-01T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTHAZGtLS97hdpu4pXf2IJ3OYBtABLngjyT3qp3=s88-c-k-c0x00ffffff-no-rj
UCEE8w-v6Gg4j3ze3oX-urEw,Project Veritas Action,33192896,,1,241000,12544.852986,12544.852986,33193681,14244.572071153,240.595671963,2702.618378378,2702.618378378,4.608187,2014-10-03T00:00:00.0000000Z,2021-12-31T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLRdQG1sc4ngrw_0Pt37J_ad0S9_q1GY94WZsvnY=s88-c-k-c0x00ffffff-no-rj
UCRKwFdsTSXeERjxe8wHfbig,SpokenVerse,35859495,GB,0.8,114000,8456.771001,8456.771001,35636833,123.146421371,94.835379555,3730.277837838,2984.22227027,2.115807,2008-08-08T00:00:00.0000000Z,2020-02-21T02:08:28.8484315Z,L,"[
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ2uoW7oTNs6L6GdezeiBzjVrNne0ztrbkYVs3L=s88-c-k-c0x00ffffff-no-rj
UC2s0uKOc2WgB9eGta7cUUEA,Washington Week PBS,16669984,,1,68700,5372.614815,5372.614815,16681969,31937.809104,64415.390067865,9300.055135135,9300.055135135,9.695459,2013-11-11T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/PWPSuPs3WaBZM6aV9IZYEAb8YT03V06xLOz17nNhKWF7dEW9z67_L6CXto9wn4W3z_FDIZSS_w=s88-c-k-c0x00ffffff-no-rj
UCrwRLYg4dbkrxDbbnaQd48g,Torah Family,1918215,US,1,23100,997.705961,997.705961,2242843,2527.412801504,2836.241477262,1222.041081081,1222.041081081,6.495418,2016-03-18T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQoSQj73M9UdhEBJGweibPI2yQpPwz3sJBL_mSU=s88-c-k-c0x00ffffff-no-rj
UCiGr4HesIMBSbOrNnegGWbQ,KFYI Phoenix,6049471,,0.9,12500,3667.292121,3667.292121,6051032,0.4789469481,4.619664998,45.51027027,40.959243243,2.232558,2010-05-21T00:00:00.0000000Z,2014-11-26T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLQpw_1jb4MbSoOQZbcwHETK3kQrP3DhTxE9BF9B=s88-c-k-c0x00ffffff-no-rj
UCGsZypyORdCcD7DIGznErOQ,KSmallz,1928857,US,1,15400,798.909599,798.909599,2288876,200.83014707,18.789854456,219.158918919,219.158918919,25.891144,2014-07-08T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/kV3A_e8VWHVZkoWvbQKyaqBtfhzaQRIi2przYKZaUyOQeeXsTeMUAs3Hvpy-PMRKNj9Ty0M4UTY=s88-c-k-c0x00ffffff-no-rj
UC8TRZRK1sJfxKJ0tXMmGTow,Barnabas Nagy,2888845,MX,1,26900,1375.397273,1375.397273,2925470,82.464489265,1.503151297,310.76972973,310.76972973,17.560284,2016-07-12T13:36:41.0000000Z,2022-05-09T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""Conspiracy"",
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ZnXa_hIi9o_WaMMc-ewhRhiSx2XYq1q_LoC3r4wYoNhXEliP6cntVFid4gj6cZonYcJgYlVV=s88-c-k-c0x00ffffff-no-rj
UC-8LCgCh7w007hgtEVid1Rg,Surviving Life,6410746,US,0.8,101000,2597.448555,2597.448555,6740379,2589.574702538,1206.334420581,3171.831351351,2537.465081081,47.827083,2014-05-04T00:00:00.0000000Z,2021-06-11T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwnj5x6lv0YSW7_JcD1Xd3cumKjrq9dEJhsOhW1Empw=s88-c-k-c0x00ffffff-no-rj
UCYvcT1XaOXJE0TJGB1y0eOw,PhillySIG,6827305,US,0.8,18400,2661.863532,2661.863532,6963435,19.697012714,9.999007491,507.687567568,406.150054054,8.857868,2015-02-05T00:00:00.0000000Z,2022-04-05T00:18:35.8280970Z,C,"[
  ""Black"",
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/YOAbuDE_VqYz6eQFaZt_1hG0tMmIMg1HLj9eivTHc4EKJLyrnEMf_ggPcSlRRQrYlrmPLMH06w=s88-c-k-c0x00ffffff-no-nd-rj
UC0WeWxxacZztkcxe-xJFvOw,MastersPiece,4442606,CA,1,21200,1601.966277,1601.966277,4797889,94.600877686,55.735634895,485.447567568,485.447567568,6.867500,2014-02-27T00:00:00.0000000Z,2022-05-11T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLSGSMD6dRt85WkXyVTRzlNUg81F9QphNt8qDPHKGA=s88-c-k-c0x00ffffff-no-rj
UC22Ww9SlqutdlxyoKAbNsLQ,isethoriginal,525326,,1,17200,179.418699,179.418699,529644,183.477429686,158.769271557,101.292972973,101.292972973,21.906977,2013-11-04T00:00:00.0000000Z,2021-12-04T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLRrqN4lnP5_3d2knHbEz_J5R61a32ca_RYq330mQQ=s88-c-k-c0x00ffffff-no-rj
UCYiP2FPff-_TH5kcjTp4oyQ,Godspeak Calvary Chapel,2749120,US,0.8,34600,3426.302532,3426.302532,2706779,8931.874726149,15525.953349347,2923.891891892,2339.113513514,49.383821,2020-03-14T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/XJdBjoyR87cqKa_ZJ-BCwu3kHJEZe2ABoZPCGbK_oF7P3ObrE2N1Sw46kgmDuieN4G4UjbJzJw=s88-c-k-c0x00ffffff-no-rj
UChtYDNzzxcgYK0eq9IQkQiw,TheDelawarePatriot,88003,US,0.9,12500,55.763487,55.763487,182960,141.268604775,28.54300515,144.427027027,129.984324324,56.134831,2013-04-20T19:54:09.0000000Z,2022-04-14T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLR3anYKrjZKsEAGPffAESesqgYV1jstAd-9_jpXQg=s88-c-k-c0x00ffffff-no-rj
UCmbm72l60p3OH4aL4o7BFeA,Turning Point UK,48096014,GB,1,140000,40479.631886,40479.631886,48494599,148384.599377149,40171.736611084,47336.431351351,47336.431351351,5.633554,2019-02-01T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLSGtX4rCA79I0Sgb6I2LglP91crSPb1OWJAf4w=s88-c-k-c0x00ffffff-no-rj
UCljBfmJffQppZYiX2h3pgGQ,Africa Web TV,4924120,NL,1,51600,1362.393165,1362.393165,4903253,1983.348332703,2133.846809878,3543.389189189,3543.389189189,7.189526,2012-06-25T10:57:55.0000000Z,2022-05-03T00:00:00.0000000Z,C,"[
  ""Black""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AKedOLT6WlJkXtTL1Jg8b9BJbur8Q5Nnxit_8ZmU2V62=s88-c-k-c0x00ffffff-no-rj
UCe2PK9vNxfogdvkx4jqB8uQ,Vocativ,116211164,,0.7,238000,65655.442094,65655.442094,117917174,3888.595161923,310.920134681,18127.771891892,12689.440324324,1.100756,2013-01-28T00:00:00.0000000Z,2017-12-29T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLTxfBozatZ1ExFNXnPLwsuPsLFKH8fDkmgrFVsFEg=s88-c-k-c0x00ffffff-no-rj
UCzeK632AL8z9HLb5dAy_MhA,Revengestar,3024326,US,0.9,34800,2351.310887,2351.310887,3736233,768.948836011,339.0543864,1965.827027027,1769.244324324,14.858708,2018-01-01T11:18:21.0000000Z,2022-05-09T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/z5H9h6vQyF9wvM-jq6bXJM8oQcVX706_yzd9zfeUR6qWDGREM9WgbSLvEVkjSkP44fhMbOJIoQ=s88-c-k-c0x00ffffff-no-rj
UC61lLFwq1EbuN0lgiJwCulA,Prof BlackTruth,19183655,US,0.95,94600,18660.225966,18660.225966,18828168,58063.593832514,11888.045618108,18917.220540541,17971.359513514,36.387863,2019-08-08T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AKedOLSxm3EwUkhqzbZ0KBJicbxf_nMk1UMgGD-__rlZ=s88-c-k-c0x00ffffff-no-rj
UCOA7n1h4l2aJmVIDTcfS4NA,LiveSigning,10164529,US,0.8,19700,4590.380523,4590.380523,10181464,875.888058347,7479.305486448,3242.072432432,2593.657945946,41.631647,2016-04-15T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLRA2hRkxaVK5XPJlmK321DPs1G_GwMgg96xhwMQsQ=s88-c-k-c0x00ffffff-no-rj
UC9Y0TYBGxEbrjEFigFldIvw,Jewish Voice,6904900,,0.9,58200,1388.159426,1388.159426,7157350,1092.065111293,2424.918483799,1604.301621622,1443.871459459,16.723525,2008-03-20T00:00:00.0000000Z,2022-05-02T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLSiKjR3P1OBuybjleKK88JL872nKW3FSPtDhKcXig=s88-c-k-c0x00ffffff-no-rj
UCAtR7faPy8k8dBWdw81I3bQ,MadBadVoodo,4406807,,0.85,11600,1176.111052,1176.111052,4405712,1.159735681,0.9763143805,54.198918919,46.069081081,6.225970,2007-02-23T00:00:00.0000000Z,2017-05-27T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLS6LUOdV86QKF2zqNdHyV9_798ffNd7oyZKt_na=s88-c-k-c0x00ffffff-no-rj
UCjwD__1zcIfzVL6l2I5uBdg,The33Secrets,47584895,US,0.8,247000,13664.572049,13664.572049,47224761,66170.289277563,52946.131964388,32904.828108108,26323.862486486,16.805890,2012-11-25T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ytc/AKedOLRM6hKLkvn_55cVCtwGXB93EL9uDKu9cZdIqwhh=s88-c-k-c0x00ffffff-no-rj
UC7qZ_e097NBkgOljy1joVRA,The Daily Beast,27696854,,1,38400,6633.581827,6633.581827,27522731,667.895521178,659.163272155,2725.325405405,2725.325405405,2.541493,2009-04-01T00:00:00.0000000Z,2020-08-10T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AKedOLT4EiP7ouwCdtKUWtSZ4cIdGBbnJYPAZx1iPCocPQ=s88-c-k-c0x00ffffff-no-rj
UCik-7JX60CZ6-LBlU61r0Lw,Galen Currah,3614586,,0.9,12400,1282.946170,1282.946170,3717978,21.759447084,6.44936717,226.936216216,204.242594595,6.405405,2014-05-30T00:00:00.0000000Z,2022-05-06T00:00:00.0000000Z,R,"[
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLSFHHSUb5exX_D6jrgdclRRvvQ2VKkadQbNGXBenQ=s88-c-k-c0x00ffffff-no-rj
UCty8d_O6ItjNx6-hjd10pjw,"Armchair Detective, BLUE",18259500,GB,0.85,71500,12851.805027,12851.805027,18917857,23532.314749408,11137.550227908,12446.557837838,10579.574162162,58.905201,2018-05-03T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRI1WN-C_bye7-xd3ueuHrpm3NV5I0OWjhNrrmyNQ=s88-c-k-c0x00ffffff-no-rj
UCMDzGg9QxBSU-BaR4N8sNZw,Rhonda Empson,959437,US,0.95,20200,1904.814094,1904.814094,5973497,2049.107209957,830.642471575,1136.005405405,1079.205135135,9.168551,2013-10-07T00:00:00.0000000Z,2022-05-09T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/DvftwO7dupOFJu4RDZNohV-A8YhYo4k2hfGuLQomb7gp15vfLrW_9W0GSy1m1ErNZdwBKuET=s88-c-k-c0x00ffffff-no-rj
UCTZzJjoML2sFpq4T7CpOz8Q,LIVE ON-AIR NEWS,9271538,,0.9,71600,18359.499010,18359.499010,9271547,148.956423597,576.784391189,95.48,85.932,13.964770,2018-11-16T00:00:00.0000000Z,2020-04-04T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ9D7zzdxV1SVwb_VQ_0h1W340N3yZk_tmDi330=s88-c-k-c0x00ffffff-no-rj
UC1iuHaUCQ8-Jay4u3l2N1_Q,WallBuilders / David Barton,2089529,US,1,40000,394.665519,394.665519,2062522,1791.800334622,1604.540915266,858.187027027,858.187027027,14.804916,2008-01-21T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLT9SFt3g692Aewutc45qTY6CycYnaR5tz5tMgbPtQ=s88-c-k-c0x00ffffff-no-rj
UC3-XP_zRye-BywerpbuOuCg,"Mr. Justice ",23595499,US,0.8,,18530.784592,18530.784592,24775659,449.676443412,4724.009455551,2463.803243243,1971.042594595,14.550000,2016-05-25T00:00:00.0000000Z,2020-01-22T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/zdx1HZO9Ac5aFLC2W4MTMl9Ip-hiXjkENr4l4h8eaS7AHsBjBuT56-Lalwlwq1VTNlA7_fNv=s88-c-k-c0x00ffffff-no-rj
UCgcD_ESSQYJFOWOzoanNSqA,"God First, Life Second",3527426,,0.8,28600,666.226251,666.226251,3527668,128.214348338,94.147211297,514.381621622,411.505297297,7.380000,2007-09-28T00:00:00.0000000Z,2022-03-28T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ2QDGAuulF8i8HqfZZB3_aqn8ytcRbJxcIcRFJ8Q=s88-c-k-c0x00ffffff-no-rj
UCX-klsnS6_X847NydCRG4lQ,King of UK,596275,GB,1,14900,711.015330,711.015330,602941,874.411134876,41.164528167,493.977297297,493.977297297,36.236111,2018-09-30T00:00:00.0000000Z,2021-01-25T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTm98rjd4jySAVMBXXABbDsEquTaA4_vSrclZjUAw=s88-c-k-c0x00ffffff-no-rj
UCU5U2wK4TjVSsQaYtyZWP0w,USA 24,808508,US,0.85,59900,1312.003250,1312.003250,1210979,3360.248498736,122.177871346,1309.12972973,1112.76027027,1.878999,2019-11-03T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/k16scL78ClhX9phf-g1L4dYkMpulqclTrd8FRT6y5SLGL94meE2_ZXp9CtQzB-TzbrQhyys4bw=s88-c-k-c0x00ffffff-no-rj
UCHozc12sJqIB2bWnqRvJhFw,Israel365,5157572,IL,0.8,19000,1367.051234,1367.051234,5149682,369.450895836,241.336718239,821.455135135,657.164108108,15.335766,2012-01-16T00:00:00.0000000Z,2022-05-10T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLSC-a1_zx6lPEbGuxEPUNwfuU8v9ysUy1c3rR9D=s88-c-k-c0x00ffffff-no-rj
UCxsNlGBU5SGtk7gjzC5rpXw,theoriginalmarkz,14769180,US,1,65500,12329.397192,12329.397192,14930900,28707.943734884,11491.604628236,14505.515675676,14505.515675676,57.123989,2019-01-19T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AKedOLS-qJt_uC4M8wnYArPsyweV8Zijy4DNFehKwOC5yA=s88-c-k-c0x00ffffff-no-rj
UCtoUEa8ZrNpegggpMQblPMw,Calvary South Denver,5097303,US,1,34700,1481.543447,1481.543447,5234293,299.096301665,2030.493559848,1973.741621622,1973.741621622,68.590302,2012-09-07T14:59:10.0000000Z,2022-05-11T00:00:00.0000000Z,R,"[
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLRWIht2yt-7XBnsJglcMg3dlADwwRTtIQ0OJDlCYQ=s88-c-k-c0x00ffffff-no-rj
